Timestamp,EAR,MAR,Drowsiness Detected,Yawning Detected,Emotion
2024-08-25 13:18:16,0.24085243152769326,0.27623615495018516,No,No,Sad
2024-08-25 13:18:16,0.2649819313734074,0.30313675443913407,No,No,Surprise
2024-08-25 13:18:16,0.2974834614732524,0.3683821656134794,No,No,Surprise
2024-08-25 13:18:17,0.3031442493497152,0.33476703170599303,No,No,Surprise
2024-08-25 13:18:17,0.3150113001839422,0.3395030502730043,No,No,Surprise
2024-08-25 13:18:17,0.3082998238043913,0.31283778393218087,No,No,Surprise
2024-08-25 13:18:17,0.26163187412843625,0.36026702911641884,No,No,Sad
2024-08-25 13:18:17,0.2759331981793999,0.3327581243916653,No,No,Sad
2024-08-25 13:18:17,0.2567368461095426,0.2498407135868874,No,No,Sad
2024-08-25 13:18:17,0.24703621241315576,0.3584267720046589,No,No,Sad
2024-08-25 13:18:18,0.2720536510121964,0.25059699201458513,No,No,Sad
2024-08-25 13:18:18,0.29265112855503295,0.32069763810943164,No,No,Sad
2024-08-25 13:18:18,0.2616329707433752,0.33990442185584474,No,No,Sad
2024-08-25 13:18:18,0.2954676378879582,0.2835966259731332,No,No,Sad
2024-08-25 13:18:18,0.2499140023443886,0.3004256830803803,No,No,Surprise
2024-08-25 13:18:19,0.2899290304056912,0.27499781887112695,No,No,Surprise
2024-08-25 13:18:19,0.27349329110576104,0.2742989668674823,No,No,Surprise
2024-08-25 13:18:19,0.2802297943365199,0.2751563038437706,No,No,Surprise
2024-08-25 13:18:19,0.26488059179517154,0.2888882576467999,No,No,Surprise
2024-08-25 13:18:19,0.26422435441412306,0.2828175742518902,No,No,Surprise
2024-08-25 13:18:19,0.2804936846818822,0.2882484157590329,No,No,Surprise
2024-08-25 13:18:19,0.2768681042009462,0.32024210146171606,No,No,Surprise
2024-08-25 13:18:19,0.271210149158589,0.29454411894288224,No,No,Surprise
2024-08-25 13:18:20,0.25574828215731704,0.29454411894288224,No,No,Surprise
2024-08-25 13:18:22,0.28088856581530497,0.3016720792020162,No,No,Surprise
2024-08-25 13:18:22,0.28686046930601444,0.2882484157590329,No,No,Surprise
2024-08-25 13:18:22,0.2872716053906728,0.3080649090421709,No,No,Sad
2024-08-25 13:18:22,0.2762914010059906,0.24958742064119177,No,No,Surprise
2024-08-25 13:18:22,0.29236572771754604,0.2541215472855523,No,No,Surprise
2024-08-25 13:18:23,0.27100948591842833,0.30012618576429956,No,No,Surprise
2024-08-25 13:18:23,0.2591032545323256,0.28590687048270036,No,No,Sad
2024-08-25 13:18:23,0.2629516088018604,0.28590687048270036,No,No,Sad
2024-08-25 13:18:23,0.25669494727661885,0.27759707064428746,No,No,Sad
2024-08-25 13:18:23,0.2794323108388853,0.28106277328718055,No,No,Surprise
2024-08-25 13:18:23,0.25860784494592337,0.30383532022182835,No,No,Surprise
2024-08-25 13:18:23,0.24744862476926166,0.3343565439628436,No,No,Surprise
2024-08-25 13:18:23,0.24886918436064875,0.3414469353777224,No,No,Surprise
2024-08-25 13:18:24,0.25848487488604566,0.3263569759322527,No,No,Surprise
2024-08-25 13:18:24,0.2660721618534548,0.31283102126107615,No,No,Surprise
2024-08-25 13:18:24,0.26158798415503326,0.3742697169310832,No,No,Surprise
2024-08-25 13:18:24,0.29325160930117616,0.3259203374906842,No,No,Sad
2024-08-25 13:18:24,0.2368825991180913,0.26828067819541834,No,No,Sad
2024-08-25 13:18:24,0.3085950494091928,0.3569153051241248,No,No,Sad
2024-08-25 13:18:24,0.2973438369574891,0.37176275656635016,No,No,Surprise
2024-08-25 13:18:24,0.253775229799811,0.33866018610029225,No,No,Surprise
